_id,comment_user_id,content,created_at,img_name,img_url,like_num,mblog_id,reply_comment_id,root_comment_id
4953955752480572,7202217496,还有曾颖等精日,2023-10-06,,,18,4953951566564281,,
4953953323717140,7822659329,曾倍晋三，王局和散人先吃,2023-10-06,,,1,4953951566564281,,
4953952967724999,7552102250,曾颖快去哭一下,2023-10-06,,,1,4953951566564281,,
4953952335169109,3203256204,大殖子们，一个人能吃50个！,2023-10-06,,,16,4953951566564281,,
4953952028463739,1057950653,棒子大怒自己居然不排第一吃,2023-10-06,,,4,4953951566564281,,
4953951982322763,2076435414,好笑,2023-10-06,,,0,4953951404034484,,
4953953168529360,7829160233,王菊安先吃,2023-10-06,,,1,4953951566564281,4953952335169109,4953952335169109
4954197307427471,7744315953,自杀仙人,2023-10-07,,,1,4953951566564281,4953955752480572,4953955752480572
4953958185438567,7018190971,不要说她，等一下她玉玉症又又又发作，又又又闹自杀。,2023-10-06,,,3,4953951566564281,4953955752480572,4953955752480572
4954144240829898,2147131285,G7成员国看来也不过是嘴上支持[doge],2023-10-07,,,0,4953951335091457,,
4953961586491621,6370706802,[玉兔捣药][玉兔捣药],2023-10-06,,,2,4953951314643268,,
4953956248457176,5995845139,哈哈哈哈哈 会云多云[喵喵][喵喵][喵喵],2023-10-06,,,0,4953951314643268,,
4953955550627326,6567338485,转发微博,2023-10-06,,,0,4953951301539414,,
4953959683328766,6370706802,哈哈哈哈哈哈哈哈,2023-10-06,,,0,4953951314643268,4953956248457176,4953956248457176
4953995447632781,5605510233,都给他们自己慢慢消化吧,2023-10-07,,,0,4953951121969140,,
4953964196400547,5802477709,谁知道吃的是不是本土的呢？,2023-10-06,,,2,4953951121969140,,
4953961107817138,2302104405,爱吃就多吃点,2023-10-06,,,0,4953951121969140,,
4953960849083699,2246405194,你看啊，既然人家那么爱吃，小日子还等什么呢？赶紧包船主动送货上门啊[doge][doge][doge]你的米国爸爸还等着你上供呢,2023-10-06,,,1,4953951121969140,,
4953953546797694,7710790162,让他们自产自销,2023-10-06,,,1,4953951121969140,,
4953951305994460,1710034207,进贡给美国,2023-10-06,,,0,4953951121969140,,
4953960559412189,6577660886,爆,2023-10-06,,,0,4953952132534924,,
4953959665762653,1400386387,日本人一人吃一斤很难吗？[衰],2023-10-06,,,0,4953952132534924,,
4953959016697406,7696799207,那三个按住刺客的渔民，不知道有没有后悔？,2023-10-06,,,0,4953952132534924,,
4953958299468667,1770175694,台蛙吃爆[允悲],2023-10-06,,,1,4953952132534924,,
4953957820007205,6581349575,虽然知道你在骗赞，但还是忍不住点了[赞],2023-10-06,,,7,4953952132534924,,
4953957216815878,6584941072,让呆蛙们帮忙吃嘛[二哈][二哈],2023-10-06,,,0,4953952132534924,,
4953956982199569,5477795197,出家人，心态要平和[doge],2023-10-06,,,7,4953952132534924,,
4953955148238809,7290938156,转发微博,2023-10-06,,,1,4953952132534924,,
4953955006940527,1879812151,不能更棒,2023-10-06,,,1,4953952132534924,,
4953954678475414,2014149624,说话算话昂[喵喵]我可是信了,2023-10-06,,,6,4953952132534924,,
4953953428048335,1831989784,核平日本,2023-10-06,,,23,4953952132534924,,
4953953010191422,2723696301,日爆[good][good],2023-10-06,,,44,4953952132534924,,
4953952388650249,7477615959,哈哈哈哈哈哈哈哈,2023-10-06,,,1,4953952132534924,,
4954111306106553,6906260502,抵制日本在我国举办夏日祭，举办夏日祭的城市连起来是日本地图,2023-10-07,,,0,4953952132534924,4953953010191422,4953953010191422
4953989004397128,6877205971,人家老早把美丽赶回凡界了,2023-10-06,,,0,4953952132534924,4953956982199569,4953956982199569
4954151680999585,5044037052,巴尔坦星人是外星人不是变异[doge],2023-10-07,,,0,4953951058268421,,
4954065445585231,2172912191,已经安排进校园了，学生们先吃上了已经。[笑哈哈][笑哈哈][笑哈哈],2023-10-07,,,0,4953951058268421,,
4953991647068758,3627645613,吃饭前先打一架，输的人上餐桌,2023-10-06,,,0,4953951058268421,,
4953975482745418,7772830530,还有2100万中国人啊,2023-10-06,,,0,4953951058268421,,
4953959392611420,6041241515,德爷快来国内了，可以顺道去一下日本[doge],2023-10-06,,,0,4953951058268421,,
